Cloudlet ID,User ID,Status,Data Center ID,Submission Time,Start Time,Finish Time,Cloudlet Length,Processing Cost,File Size,CPU Utilization,RAM Utilization,BW Utilization,Waiting Time
42,3,SUCCESS,2,0.01,40.01,44.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,40
41,3,SUCCESS,2,0.01,40.01,44.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,40
43,3,SUCCESS,2,0.01,40.01,44.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,40
44,3,SUCCESS,2,0.01,44.01,48.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,44
46,3,SUCCESS,2,0.01,44.01,48.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,44
45,3,SUCCESS,2,0.01,44.01,48.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,44
47,3,SUCCESS,2,0.01,44.01,48.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,44
48,3,SUCCESS,2,0.01,48.01,52.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,48
50,3,SUCCESS,2,0.01,48.01,52.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,48
49,3,SUCCESS,2,0.01,48.01,52.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,48
51,3,SUCCESS,2,0.01,48.01,52.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,48
52,3,SUCCESS,2,0.01,52.01,56.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,52
54,3,SUCCESS,2,0.01,52.01,56.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,52
53,3,SUCCESS,2,0.01,52.01,56.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,52
55,3,SUCCESS,2,0.01,52.01,56.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,52
56,3,SUCCESS,2,0.01,56.01,60.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,56
58,3,SUCCESS,2,0.01,56.01,60.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,56
57,3,SUCCESS,2,0.01,56.01,60.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,56
59,3,SUCCESS,2,0.01,56.01,60.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,56
60,3,SUCCESS,2,0.01,60.01,64.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,60
62,3,SUCCESS,2,0.01,60.01,64.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,60
61,3,SUCCESS,2,0.01,60.01,64.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,60
63,3,SUCCESS,2,0.01,60.01,64.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,60
64,3,SUCCESS,2,0.01,64.01,68.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,64
66,3,SUCCESS,2,0.01,64.01,68.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,64
65,3,SUCCESS,2,0.01,64.01,68.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,64
67,3,SUCCESS,2,0.01,64.01,68.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,64
68,3,SUCCESS,2,0.01,68.01,72.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,68
70,3,SUCCESS,2,0.01,68.01,72.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,68
69,3,SUCCESS,2,0.01,68.01,72.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,68
71,3,SUCCESS,2,0.01,68.01,72.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,68
72,3,SUCCESS,2,0.01,72.01,76.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,72
74,3,SUCCESS,2,0.01,72.01,76.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,72
73,3,SUCCESS,2,0.01,72.01,76.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,72
75,3,SUCCESS,2,0.01,72.01,76.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,72
76,3,SUCCESS,2,0.01,76.01,80.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,76
78,3,SUCCESS,2,0.01,76.01,80.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,76
77,3,SUCCESS,2,0.01,76.01,80.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,76
79,3,SUCCESS,2,0.01,76.01,80.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,76
80,3,SUCCESS,2,0.01,80.01,84.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,80
82,3,SUCCESS,2,0.01,80.01,84.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,80
81,3,SUCCESS,2,0.01,80.01,84.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,80
83,3,SUCCESS,2,0.01,80.01,84.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,80
84,3,SUCCESS,2,0.01,84.01,88.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,84
86,3,SUCCESS,2,0.01,84.01,88.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,84
85,3,SUCCESS,2,0.01,84.01,88.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,84
87,3,SUCCESS,2,0.01,84.01,88.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,84
88,3,SUCCESS,2,0.01,88.01,92.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,88
90,3,SUCCESS,2,0.01,88.01,92.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,88
89,3,SUCCESS,2,0.01,88.01,92.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,88
91,3,SUCCESS,2,0.01,88.01,92.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,88
92,3,SUCCESS,2,0.01,92.01,96.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,92
94,3,SUCCESS,2,0.01,92.01,96.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,92
93,3,SUCCESS,2,0.01,92.01,96.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,92
95,3,SUCCESS,2,0.01,92.01,96.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,92
96,3,SUCCESS,2,0.01,96.01,100.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,96
98,3,SUCCESS,2,0.01,96.01,100.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,96
97,3,SUCCESS,2,0.01,96.01,100.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,96
99,3,SUCCESS,2,0.01,96.01,100.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,96
100,3,SUCCESS,2,0.01,100.01,104.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,100
102,3,SUCCESS,2,0.01,100.01,104.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,100
101,3,SUCCESS,2,0.01,100.01,104.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,100
103,3,SUCCESS,2,0.01,100.01,104.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,100
104,3,SUCCESS,2,0.01,104.01,108.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,104
106,3,SUCCESS,2,0.01,104.01,108.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,104
105,3,SUCCESS,2,0.01,104.01,108.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,104
107,3,SUCCESS,2,0.01,104.01,108.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,104
108,3,SUCCESS,2,0.01,108.01,112.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,108
110,3,SUCCESS,2,0.01,108.01,112.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,108
109,3,SUCCESS,2,0.01,108.01,112.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,108
111,3,SUCCESS,2,0.01,108.01,112.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,108
112,3,SUCCESS,2,0.01,112.01,116.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,112
114,3,SUCCESS,2,0.01,112.01,116.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,112
113,3,SUCCESS,2,0.01,112.01,116.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,112
115,3,SUCCESS,2,0.01,112.01,116.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,112
116,3,SUCCESS,2,0.01,116.01,120.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,116
118,3,SUCCESS,2,0.01,116.01,120.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,116
117,3,SUCCESS,2,0.01,116.01,120.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,116
119,3,SUCCESS,2,0.01,116.01,120.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,116
120,3,SUCCESS,2,0.01,120.01,124.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,120
122,3,SUCCESS,2,0.01,120.01,124.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,120
121,3,SUCCESS,2,0.01,120.01,124.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,120
123,3,SUCCESS,2,0.01,120.01,124.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,120
124,3,SUCCESS,2,0.01,124.01,128.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,124
126,3,SUCCESS,2,0.01,124.01,128.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,124
125,3,SUCCESS,2,0.01,124.01,128.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,124
127,3,SUCCESS,2,0.01,124.01,128.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,124
128,3,SUCCESS,2,0.01,128.01,132.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,128
130,3,SUCCESS,2,0.01,128.01,132.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,128
129,3,SUCCESS,2,0.01,128.01,132.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,128
131,3,SUCCESS,2,0.01,128.01,132.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,128
132,3,SUCCESS,2,0.01,132.01,136.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,132
134,3,SUCCESS,2,0.01,132.01,136.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,132
133,3,SUCCESS,2,0.01,132.01,136.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,132
135,3,SUCCESS,2,0.01,132.01,136.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,132
136,3,SUCCESS,2,0.01,136.01,140.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,136
138,3,SUCCESS,2,0.01,136.01,140.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,136
137,3,SUCCESS,2,0.01,136.01,140.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,136
139,3,SUCCESS,2,0.01,136.01,140.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,136
140,3,SUCCESS,2,0.01,140.01,144.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,140
142,3,SUCCESS,2,0.01,140.01,144.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,140
141,3,SUCCESS,2,0.01,140.01,144.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,140
143,3,SUCCESS,2,0.01,140.01,144.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,140
144,3,SUCCESS,2,0.01,144.01,148.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,144
146,3,SUCCESS,2,0.01,144.01,148.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,144
145,3,SUCCESS,2,0.01,144.01,148.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,144
147,3,SUCCESS,2,0.01,144.01,148.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,144
148,3,SUCCESS,2,0.01,148.01,152.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,148
150,3,SUCCESS,2,0.01,148.01,152.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,148
149,3,SUCCESS,2,0.01,148.01,152.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,148
151,3,SUCCESS,2,0.01,148.01,152.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,148
152,3,SUCCESS,2,0.01,152.01,156.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,152
154,3,SUCCESS,2,0.01,152.01,156.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,152
153,3,SUCCESS,2,0.01,152.01,156.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,152
155,3,SUCCESS,2,0.01,152.01,156.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,152
156,3,SUCCESS,2,0.01,156.01,160.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,156
158,3,SUCCESS,2,0.01,156.01,160.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,156
157,3,SUCCESS,2,0.01,156.01,160.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,156
159,3,SUCCESS,2,0.01,156.01,160.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,156
160,3,SUCCESS,2,0.01,160.01,164.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,160
162,3,SUCCESS,2,0.01,160.01,164.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,160
161,3,SUCCESS,2,0.01,160.01,164.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,160
163,3,SUCCESS,2,0.01,160.01,164.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,160
164,3,SUCCESS,2,0.01,164.01,168.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,164
166,3,SUCCESS,2,0.01,164.01,168.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,164
165,3,SUCCESS,2,0.01,164.01,168.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,164
167,3,SUCCESS,2,0.01,164.01,168.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,164
168,3,SUCCESS,2,0.01,168.01,172.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,168
170,3,SUCCESS,2,0.01,168.01,172.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,168
169,3,SUCCESS,2,0.01,168.01,172.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,168
171,3,SUCCESS,2,0.01,168.01,172.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,168
172,3,SUCCESS,2,0.01,172.01,176.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,172
174,3,SUCCESS,2,0.01,172.01,176.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,172
173,3,SUCCESS,2,0.01,172.01,176.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,172
175,3,SUCCESS,2,0.01,172.01,176.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,172
176,3,SUCCESS,2,0.01,176.01,180.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,176
178,3,SUCCESS,2,0.01,176.01,180.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,176
177,3,SUCCESS,2,0.01,176.01,180.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,176
179,3,SUCCESS,2,0.01,176.01,180.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,176
180,3,SUCCESS,2,0.01,180.01,184.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,180
182,3,SUCCESS,2,0.01,180.01,184.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,180
181,3,SUCCESS,2,0.01,180.01,184.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,180
183,3,SUCCESS,2,0.01,180.01,184.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,180
184,3,SUCCESS,2,0.01,184.01,188.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,184
186,3,SUCCESS,2,0.01,184.01,188.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,184
185,3,SUCCESS,2,0.01,184.01,188.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,184
187,3,SUCCESS,2,0.01,184.01,188.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,184
188,3,SUCCESS,2,0.01,188.01,192.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,188
190,3,SUCCESS,2,0.01,188.01,192.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,188
189,3,SUCCESS,2,0.01,188.01,192.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,188
191,3,SUCCESS,2,0.01,188.01,192.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,188
192,3,SUCCESS,2,0.01,192.01,196.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,192
194,3,SUCCESS,2,0.01,192.01,196.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,192
193,3,SUCCESS,2,0.01,192.01,196.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,192
195,3,SUCCESS,2,0.01,192.01,196.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,192
196,3,SUCCESS,2,0.01,196.01,200.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,196
198,3,SUCCESS,2,0.01,196.01,200.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,196
197,3,SUCCESS,2,0.01,196.01,200.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,196
199,3,SUCCESS,2,0.01,196.01,200.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,196
200,3,SUCCESS,2,0.01,200.01,204.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,200
202,3,SUCCESS,2,0.01,200.01,204.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,200
201,3,SUCCESS,2,0.01,200.01,204.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,200
203,3,SUCCESS,2,0.01,200.01,204.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,200
204,3,SUCCESS,2,0.01,204.01,208.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,204
206,3,SUCCESS,2,0.01,204.01,208.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,204
205,3,SUCCESS,2,0.01,204.01,208.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,204
207,3,SUCCESS,2,0.01,204.01,208.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,204
208,3,SUCCESS,2,0.01,208.01,212.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,208
210,3,SUCCESS,2,0.01,208.01,212.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,208
209,3,SUCCESS,2,0.01,208.01,212.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,208
211,3,SUCCESS,2,0.01,208.01,212.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,208
212,3,SUCCESS,2,0.01,212.01,216.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,212
214,3,SUCCESS,2,0.01,212.01,216.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,212
213,3,SUCCESS,2,0.01,212.01,216.01,4000,90,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,212
